Product ID,Link
U67,https://www.ulta.com/p/volumizing-follicle-strengthening-shampoo-pimprod2038672?sku=2608473
U68,https://www.ulta.com/p/color-obsessed-shampoo-xlsImpprod6490206?sku=2296948
U69,https://www.ulta.com/p/clarify-shampoo-pimprod2044536?sku=2622433
U70,https://www.ulta.com/p/healing-colorcare-color-preserving-shampoo-xlsImpprod10112004?sku=2105590
U71,https://www.ulta.com/p/a-curl-can-dream-shampoo-pimprod2026749?sku=2586590
U72,https://www.ulta.com/p/dry-shampoo-light-tones-pimprod2038386?sku=2607915
U73,https://www.ulta.com/p/keraphix-damage-healing-shampoo-xlsImpprod17871149?sku=2521676
U74,https://www.ulta.com/p/7seconds-shampoo-pimprod2043569?sku=2622994
U75,https://www.ulta.com/p/castor-oil-nourishing-hair-shampoo-bar-pimprod2029684?sku=2592296
U76,https://www.ulta.com/p/bond-therapy-sulfate-free-shampoo-pimprod2041089?sku=2614275
U77,https://www.ulta.com/p/travel-size-dry-shampoo-xlsImpprod5050253?sku=2288433
U78,https://www.ulta.com/p/oil-control-dry-shampoo-with-nettle-xlsImpprod14811083?sku=2552990
U79,https://www.ulta.com/p/volume-shampoo-pimprod2024777?sku=2580727
U80,https://www.ulta.com/p/hint-of-color-dry-shampoo-brilliant-blonde-pimprod2009899?sku=2234687
U81,https://www.ulta.com/p/volumizing-shampoo-pimprod2037388?sku=2605201
U82,https://www.ulta.com/p/wake-up-call-volumizing-shampoo-pimprod2026761?sku=2585499
U83,https://www.ulta.com/p/rapid-repair-shampoo-damaged-hair-pimprod2014461?sku=2564052
U84,https://www.ulta.com/p/super-strong-shampoo-xlsImpprod10271329?sku=2112390
U85,https://www.ulta.com/p/everpure-sulfate-free-clarifying-shampoo-with-antioxidants-pimprod2042392?sku=2617200
U86,https://www.ulta.com/p/caviar-anti-aging-multiplying-volume-shampoo-pimprod2000186?sku=2534316
U87,https://www.ulta.com/p/cleansing-shampoo-pimprod2016691?sku=2565545
U88,https://www.ulta.com/p/shampoo-three-chlorine-removing-cleanser-xlsImpprod10271158?sku=2149032
U89,https://www.ulta.com/p/tea-tree-mint-clarifying-hair-shampoo-bar-pimprod2029686?sku=2592298
U90,https://www.ulta.com/p/gentle-moisturizing-shampoo-xlsImpprod16451056?sku=2516153
U91,https://www.ulta.com/p/rosemary-purify-clarifying-shampoo-pimprod2014376?sku=2560421
U92,https://www.ulta.com/p/oh-bee-hive-volumizing-dry-shampoo-day-2-hair-pimprod2022522?sku=2576182
U93,https://www.ulta.com/p/travel-size-color-last-shampoo-xlsImpprod10141008?sku=2273895
U94,https://www.ulta.com/p/clean-pure-shampoo-pimprod2015677?sku=2560874
U95,https://www.ulta.com/p/brews-daily-shampoo-xlsImpprod17701087?sku=2524387
U96,https://www.ulta.com/p/restructuring-bond-repair-shampoo-pimprod2027098?sku=2586404
U97,https://www.ulta.com/p/water-works-clarifying-shampoo-xlsImpprod3780041?sku=2238639
U98,https://www.ulta.com/p/apple-cider-vinegar-soothing-shampoo-pimprod2015607?sku=2562979
U99,https://www.ulta.com/p/star-dust-dry-shampoo-powder-pimprod2034135?sku=2600998
U100,https://www.ulta.com/p/apple-cider-detox-shampoo-pimprod2027246?sku=2585951
U101,https://www.ulta.com/p/superfoods-mango-cherry-oil-control-balancing-shampoo-pimprod2031505?sku=2594580
U102,https://www.ulta.com/p/shampoo-pimprod2024625?sku=2584265
U103,https://www.ulta.com/p/violet-purple-toning-shampoo-pimprod2020647?sku=2576514
U104,https://www.ulta.com/p/color-boost-follicle-strengthening-shampoo-pimprod2038675?sku=2608476
U105,https://www.ulta.com/p/pomegranate-honey-moisturizing-detangling-shampoo-pimprod2032142?sku=2595081
U106,https://www.ulta.com/p/deep-hydration-follicle-strengthening-shampoo-pimprod2038670?sku=2608471
U107,https://www.ulta.com/p/silver-lining-purple-brightening-shampoo-grey-white-hair-pimprod2026704?sku=2585505
U108,https://www.ulta.com/p/purple-shampoo-pimprod2043100?sku=2617797
U109,https://www.ulta.com/p/violet-shampoo-pimprod2044533?sku=2622452
U110,https://www.ulta.com/p/like-a-virgin-super-hydrating-shampoo-pimprod2029115?sku=2622709
U111,https://www.ulta.com/p/fresh-dry-shampoo-light-breezy-pimprod2009868?sku=2227789
U112,https://www.ulta.com/p/purple-toning-solid-shampoo-bar-pimprod2037038?sku=2606291
U113,https://www.ulta.com/p/blonda-toning-shampoo-pimprod2043568?sku=2622993
U114,https://www.ulta.com/p/body-volume-boosting-shampoo-pimprod2031948?sku=2594430
U115,https://www.ulta.com/p/amla-oil-bond-repair-shampoo-pimprod2044651?sku=2620662
U116,https://www.ulta.com/p/travel-size-acidic-color-gloss-sulfate-free-shampoo-pimprod2042835?sku=2619142
U117,https://www.ulta.com/p/amino-bond-shampoo-pimprod2042973?sku=2617641
U118,https://www.ulta.com/p/travel-size-strength-cure-shampoo-pimprod2017818?sku=2565119
U119,https://www.ulta.com/p/blush-dry-shampoo-floral-flirty-pimprod2009870?sku=2217463
U120,https://www.ulta.com/p/rose-gold-dry-shampoo-pretty-delicate-pimprod2009908?sku=2520184
